Lake,Year,Date,Depth_m,Temp_C,DO_mgL,O2Sat%,SpecificConductivity_uscm
Kodiak,2020,11-Aug-20,11.846,9.7,3.99,35.1,48.3
Kodiak,2020,11-Aug-20,11.861,9.7,3.98,35.1,48.3
Kodiak,2020,11-Aug-20,11.877,9.7,3.97,35,48.4
Kodiak,2020,11-Aug-20,11.895,9.7,3.96,34.9,48.4
Kodiak,2020,11-Aug-20,11.91,9.7,3.95,34.8,48.4
Kodiak,2020,11-Aug-20,11.922,9.7,3.93,34.6,48.4
Kodiak,2020,11-Aug-20,11.934,9.7,3.92,34.5,48.5
Kodiak,2020,11-Aug-20,11.948,9.7,3.91,34.4,48.7
Kodiak,2020,11-Aug-20,11.959,9.7,3.89,34.2,48.8
Kodiak,2020,11-Aug-20,11.969,9.7,3.87,34.1,48.9
LdS1,1997,12-Aug-97,0.5,12.3,9.9,,
LdS1,1997,12-Aug-97,1,12.3,9.9,,
LdS1,1997,12-Aug-97,2,12.3,9.9,,
LdS1,1997,12-Aug-97,3,12.1,10,,
LdS1,1997,12-Aug-97,4,11.4,10.2,,
LdS1,1997,12-Aug-97,5,11.4,10.2,,
LdS1,1997,12-Aug-97,6,,,,
LdS1,1997,12-Aug-97,7,,,,
LdS1,1997,12-Aug-97,8,,,,
LdS1,1997,12-Aug-97,9,,,,
LdS1,1998,13-Aug-98,0.5,13.7,8.67,,
LdS1,1998,13-Aug-98,1,13.2,8.62,,
LdS1,1998,13-Aug-98,1.5,13.2,8.67,,
LdS1,1998,13-Aug-98,2,13.2,8.56,,
LdS1,1998,13-Aug-98,2.5,13.2,8.55,,
LdS1,1998,13-Aug-98,3,13.2,8.56,,
LdS1,1998,13-Aug-98,3.5,13.2,8.61,,
LdS1,1998,13-Aug-98,4,13.2,8.65,,
LdS1,1998,13-Aug-98,4.5,13.2,8.56,,
LdS1,1998,13-Aug-98,5,13.2,8.47,,
LdS1,1998,13-Aug-98,5.5,13.2,8.51,,
LdS1,1998,13-Aug-98,6,13.2,8.54,,
LdS1,1998,13-Aug-98,6.5,13.2,8.47,,
LdS1,1998,13-Aug-98,7,13.2,8.5,,
LdS1,1998,13-Aug-98,7.5,13.2,8.56,,
LdS1,1998,13-Aug-98,8,13.2,8.55,,
LdS1,1998,13-Aug-98,8.5,13.2,8.53,,
LdS1,1998,13-Aug-98,9,13.2,8.53,,
LdS1,1998,13-Aug-98,9.5,13.2,8.48,,
LdS1,1998,13-Aug-98,10,13.2,8.39,,
LdS1,1998,13-Aug-98,10.5,13.2,8.53,,
LdS1,1998,13-Aug-98,11,13.2,8.55,,
LdS1,1999,11-Aug-99,0.5,10.7,10.3,93,
LdS1,1999,11-Aug-99,1,10.7,10.4,93,
LdS1,1999,11-Aug-99,1.5,10.7,10.4,93,
LdS1,1999,11-Aug-99,2,10.6,10.3,93,
LdS1,1999,11-Aug-99,2.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,3,10.5,10.4,93,
LdS1,1999,11-Aug-99,3.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,4,10.5,10.4,93,
LdS1,1999,11-Aug-99,4.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,5,10.5,10.3,93,
LdS1,1999,11-Aug-99,5.5,10.5,10.3,93,
LdS1,1999,11-Aug-99,6,10.5,10.4,93,
LdS1,1999,11-Aug-99,6.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,7,10.5,10.3,93,
LdS1,1999,11-Aug-99,7.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,8,10.5,10.4,93,
LdS1,1999,11-Aug-99,8.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,9,10.5,10.4,93,
LdS1,1999,11-Aug-99,9.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,10,10.5,10.3,93,
LdS1,1999,11-Aug-99,10.5,10.5,10.4,93,
LdS1,1999,11-Aug-99,11,10.5,10.4,93,
LdS1,1999,11-Aug-99,11.5,10.5,10.4,94,
LdS1,2000,2-Aug-00,0.5,15.2,8.5,85,
LdS1,2000,2-Aug-00,1,15.2,8.5,84,
LdS1,2000,2-Aug-00,1.5,15.2,8.4,85,
LdS1,2000,2-Aug-00,2,15.2,8.6,86,
LdS1,2000,2-Aug-00,2.5,15.2,8.5,85,
LdS1,2000,2-Aug-00,3,15.2,8.4,83,
LdS1,2000,2-Aug-00,3.5,15.2,8.6,85,
LdS1,2000,2-Aug-00,4,15.1,8.5,84,
LdS1,2000,2-Aug-00,4.5,14.8,8.5,84,
LdS1,2000,2-Aug-00,5,14.5,8.6,84,
LdS1,2000,2-Aug-00,5.5,14.3,8.6,83,
LdS1,2000,2-Aug-00,6,14.2,8.5,83,
LdS1,2000,2-Aug-00,6.5,14.2,8.6,83,
LdS1,2000,2-Aug-00,7,14.2,8.3,83,
LdS1,2001,31-Jul-01,0.5,17.2,7.6,79,
LdS1,2001,31-Jul-01,1,17.2,7.6,79,
LdS1,2001,31-Jul-01,1.5,17.2,7.6,79,
LdS1,2001,31-Jul-01,2,17.2,7.6,79,
LdS1,2001,31-Jul-01,2.5,17.2,7.6,79,
LdS1,2001,31-Jul-01,3,17.2,7.6,79,
LdS1,2001,31-Jul-01,3.5,17.2,7.6,79,
LdS1,2001,31-Jul-01,4,17.2,7.6,79,
LdS1,2001,31-Jul-01,4.5,17.2,7.6,79,
LdS1,2001,31-Jul-01,5,17.1,7.7,79,
LdS1,2001,31-Jul-01,5.5,16.8,7.7,79,
LdS1,2001,31-Jul-01,6,16.3,7.8,80,
LdS1,2001,31-Jul-01,6.5,13.8,8.1,79,
LdS1,2002,2-Aug-02,0.5,10.2,9.9,88,
LdS1,2002,2-Aug-02,1,10.2,9.9,88,
LdS1,2002,2-Aug-02,1.5,10.2,10,89,
LdS1,2002,2-Aug-02,2,10.2,9.9,89,
LdS1,2002,2-Aug-02,2.5,10.2,10,88,
LdS1,2002,2-Aug-02,3,10.2,10,89,
LdS1,2002,2-Aug-02,3.5,10.2,9.9,89,
LdS1,2002,2-Aug-02,4,10.2,10.1,89,
LdS1,2002,2-Aug-02,4.5,10.2,10,89,
LdS1,2002,2-Aug-02,5,10.2,10.1,89,
LdS1,2002,2-Aug-02,5.5,10.2,10,89,
LdS1,2002,2-Aug-02,6,10.2,10.2,90,
LdS1,2002,2-Aug-02,6.5,10.2,10.2,91,
LdS1,2002,2-Aug-02,7,10.2,10.4,91,
LdS1,2003,6-Aug-03,0,11,10.4,95,
LdS1,2003,6-Aug-03,0.5,11,10.4,93,
LdS1,2003,6-Aug-03,1,11,10.3,94,
LdS1,2003,6-Aug-03,1.5,11,10,92,
LdS1,2003,6-Aug-03,2,11,10.3,93,
LdS1,2003,6-Aug-03,2.5,11,10.3,94,
LdS1,2003,6-Aug-03,3,11,10.2,93,
LdS1,2003,6-Aug-03,3.5,11,10.2,93,
LdS1,2003,6-Aug-03,4,11,10.3,93,
LdS1,2003,6-Aug-03,4.5,11,10.2,92,
LdS1,2003,6-Aug-03,5,11,10.2,92,
LdS1,2003,6-Aug-03,5.5,11,10.3,93,
LdS1,2003,6-Aug-03,6,11.1,10.3,93,
LdS1,2003,6-Aug-03,6.5,11.1,10.1,91,
LdS1,2004,10-Aug-04,0,12.5,11.25,103.8,
LdS1,2004,10-Aug-04,0.5,12.5,11.4,105.1,
LdS1,2004,10-Aug-04,1,12.5,11.78,107.5,
LdS1,2004,10-Aug-04,1.5,12.5,11.21,103.5,
LdS1,2004,10-Aug-04,2,12.4,11.46,109.9,
LdS1,2004,10-Aug-04,2.5,12.4,11.35,110.6,
LdS1,2004,10-Aug-04,3,12.4,11.88,105.3,
LdS1,2004,10-Aug-04,3.5,12.5,11.28,112.1,
LdS1,2004,10-Aug-04,4,12.4,11.92,112.1,
LdS1,2004,10-Aug-04,4.5,12.4,11.73,107.5,
